COD_USU,SEX_USU,FEC_NAC_USU,EDAD_USU,GRU_ET,PAI_USU,TIE_DIS,LEN_MAT,AUT_IDE_ET,NOM_CEN,FEC_ING,PER_ING,TIP_SEG_SAL,EST_ACT,FEC_EGR,MOT_EGR
120100678,1,2018-03-12,7,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-02-22,1,1,1,NO APLICA,11
120100928,1,2017-11-28,8,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-09-18,1,1,1,NO APLICA,11
120100797,1,2017-05-29,8,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-07-17,1,1,1,NO APLICA,11
1201008054,1,2017-02-25,8,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-02-21,1,1,1,NO APLICA,11
1201008049,2,2016-07-17,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-02-19,1,1,1,NO APLICA,11
1201008062,2,2016-07-07,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-18,1,1,1,NO APLICA,11
1201008035,2,2016-07-13,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-01-08,1,1,1,NO APLICA,11
120100753,1,2016-09-22,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-03-09,1,1,1,NO APLICA,11
1201008037,1,2017-02-26,8,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-01-08,1,1,1,NO APLICA,11
1201008079,2,2013-08-01,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-05,1,1,1,NO APLICA,11
1201008083,2,2015-07-23,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-11,1,1,1,NO APLICA,11
120100908,1,2013-05-04,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-04-22,1,1,1,NO APLICA,11
120100925,2,2015-04-28,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-08-27,1,1,1,NO APLICA,11
1201008093,1,2013-12-02,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-18,1,2,1,NO APLICA,11
120100926,2,2013-03-18,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-08-27,1,1,1,NO APLICA,11
1201008034,2,2015-10-15,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-01-08,1,1,1,NO APLICA,11
1201008006,1,2015-07-18,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-08-21,1,1,1,NO APLICA,11
120100267,1,2015-06-16,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2022-02-18,1,1,1,NO APLICA,11
1201008094,1,2015-08-02,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-18,1,1,1,NO APLICA,11
120100737,1,2015-08-17,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-01-16,1,1,1,NO APLICA,11
1201008052,1,2014-06-12,11,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-02-21,1,1,1,NO APLICA,11
120100730,1,2014-08-19,11,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-01-09,1,1,1,NO APLICA,11
120100768,1,2015-01-27,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-03-27,1,1,1,NO APLICA,11
120100539,2,2013-11-25,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2021-02-15,1,1,1,NO APLICA,11
120100953,2,2016-01-02,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-01-28,1,1,1,NO APLICA,11
1201008074,1,2010-01-22,15,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-04,1,1,1,NO APLICA,11
1201008076,1,2012-04-27,13,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-03-04,1,1,1,NO APLICA,11
1201008002,2,2012-10-04,13,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2023-08-11,1,2,1,NO APLICA,11
120100915,1,2008-08-16,17,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-05-15,1,1,1,NO APLICA,11
120100903,1,2010-03-22,15,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2024-04-04,1,1,1,NO APLICA,11
SDFSBE00017,2,2020-05-18,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2023-02-13,1,1,1,NO APLICA,11
SDFSBE00020,2,2019-02-17,6,3,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2023-03-20,1,1,1,NO APLICA,11
SDFSBE00024,2,2020-09-03,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2023-07-14,5,2,1,NO APLICA,11
SDFSBE00025,2,2016-08-17,9,3,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2023-08-16,1,1,1,NO APLICA,11
SDFSBE00027,1,2021-10-24,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-01,2,1,1,NO APLICA,11
SDFSBE00028,2,2020-09-07,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-01,1,1,1,NO APLICA,11
SDFSBE00029,1,2020-10-18,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-01,1,1,1,NO APLICA,11
SDFSBE00032,1,2020-05-27,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-01,1,2,1,NO APLICA,11
SDFSBE00033,2,2020-04-27,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-07,2,1,1,NO APLICA,11
SDFSBE00034,1,2021-06-05,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-02-12,2,1,1,NO APLICA,11
SDFSBE00039,2,2019-09-07,6,3,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-04-01,1,1,1,NO APLICA,11
SDFSBE00040,1,2021-11-23,4,2,VENEZUELA,3,10,7,CEDIF SANTA BERNARDITA,2024-04-01,1,1,1,NO APLICA,11
SDFSBE00042,1,2020-04-13,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-04-01,2,1,1,NO APLICA,11
SDFSBE00045,1,2022-02-04,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-04-22,2,1,1,NO APLICA,11
SDFSBE00047,1,2020-12-03,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-04-02,2,1,1,NO APLICA,11
SDFSBE00048,1,2021-11-14,4,2,VENEZUELA,3,10,7,CEDIF SANTA BERNARDITA,2024-04-03,4,1,1,NO APLICA,11
SDFSBE00050,2,2021-07-03,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-05-15,2,1,1,NO APLICA,11
SDFSBE00051,2,2021-09-18,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-05-15,1,2,1,NO APLICA,11
SDFSBE00052,2,2022-03-28,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-05-20,4,1,1,NO APLICA,11
SDFSBE00053,1,2018-10-30,7,3,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-06-01,2,1,1,NO APLICA,11
SDFSBE00062,1,2019-12-06,6,3,PERÚ,3,10,5,CEDIF SANTA BERNARDITA,2024-08-20,1,1,1,NO APLICA,11
SDFSBE00065,2,2021-10-30,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-09-23,2,1,1,NO APLICA,11
SDFSBE00066,2,2021-08-07,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2024-09-23,1,1,1,NO APLICA,11
SDFSBE00067,2,2020-11-02,5,2,PERÚ,2,10,7,CEDIF SANTA BERNARDITA,2024-09-24,4,1,1,NO APLICA,11
121200117,2,2022-04-26,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-05-03,2,1,1,NO APLICA,11
121200194,1,2022-10-06,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-03-12,1,1,1,NO APLICA,11
121200095,1,2022-05-23,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,2,1,1,NO APLICA,11
121200169,1,2022-07-18,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-06,1,1,1,NO APLICA,11
121200198,2,2022-11-12,3,2,COLOMBIA,3,10,8,CEDIF LOS CABITOS,2024-03-11,1,1,1,NO APLICA,11
121200208,2,2022-08-06,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-16,1,1,1,NO APLICA,11
121200210,1,2022-08-22,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-16,1,1,1,NO APLICA,11
121200171,1,2022-04-12,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,1,1,1,NO APLICA,11
121200202,2,2022-12-17,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-01,1,1,1,NO APLICA,11
121200196,2,2022-07-17,3,2,CHILE,3,10,7,CEDIF LOS CABITOS,2024-03-13,1,1,1,NO APLICA,11
121200228,2,2023-02-27,2,2,PERÚ,3,10,2,CEDIF LOS CABITOS,2024-07-09,1,1,1,NO APLICA,11
121200145,2,2022-07-26,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-01,1,1,1,NO APLICA,11
121200223,2,2023-01-25,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-06-11,1,1,1,NO APLICA,11
121200148,2,2021-06-23,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,1,1,1,NO APLICA,11
121200183,2,2022-01-10,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-19,1,2,1,NO APLICA,11
121200168,2,2021-12-18,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-06,1,1,1,NO APLICA,11
121200129,1,2021-10-03,4,2,PERÚ,3,10,2,CEDIF LOS CABITOS,2023-07-12,1,1,1,NO APLICA,11
121200091,2,2021-09-11,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-07,1,1,1,NO APLICA,11
121200089,2,2021-06-19,4,2,VENEZUELA,3,10,7,CEDIF LOS CABITOS,2023-02-20,1,1,1,NO APLICA,11
121200204,1,2021-10-16,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-12,1,1,1,NO APLICA,11
121200186,2,2021-11-08,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-16,1,1,1,NO APLICA,11
121200218,1,2022-03-17,3,2,CHILE,3,10,7,CEDIF LOS CABITOS,2024-05-13,1,1,1,NO APLICA,11
121200073,1,2021-06-19,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-06,2,1,1,NO APLICA,11
121200135,2,2021-07-11,4,2,PERÚ,3,10,2,CEDIF LOS CABITOS,2023-09-11,2,1,1,NO APLICA,11
121200197,1,2021-06-06,4,2,CHILE,3,10,7,CEDIF LOS CABITOS,2024-03-14,1,1,1,NO APLICA,11
121200230,2,2021-11-15,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-08-16,1,1,1,NO APLICA,11
121200201,2,2021-10-24,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-03-18,1,1,1,NO APLICA,11
121200158,1,2022-03-21,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-02,1,1,1,NO APLICA,11
121200188,2,2021-12-22,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-03-11,1,1,1,NO APLICA,11
121200173,1,2021-12-22,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,1,1,1,NO APLICA,11
121200131,1,2021-09-23,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-09-04,2,1,1,NO APLICA,11
121200174,2,2021-09-25,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-02,1,1,1,NO APLICA,11
121200092,1,2022-01-27,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-07,2,1,1,NO APLICA,11
121200047,1,2020-04-07,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,2,2,1,NO APLICA,11
121200119,2,2020-05-10,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-05-03,1,1,1,NO APLICA,11
121200102,1,2020-04-19,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-03-01,1,1,1,NO APLICA,11
121200152,1,2020-04-22,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-01,1,1,1,NO APLICA,11
121200082,2,2020-10-22,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-06,1,1,1,NO APLICA,11
121200180,2,2020-11-10,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-19,1,1,1,NO APLICA,11
121200029,2,2020-04-21,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,3,1,1,NO APLICA,11
121200167,1,2021-03-02,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-01,1,1,1,NO APLICA,11
121200056,2,2020-05-21,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,2,1,1,NO APLICA,11
121200016,2,2020-05-11,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-05,1,1,1,NO APLICA,11
121200008,2,2021-01-16,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-16,2,1,1,NO APLICA,11
121200157,1,2020-09-26,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,1,1,1,NO APLICA,11
121200027,2,2021-03-20,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-03-10,2,1,1,NO APLICA,11
121200118,1,2020-04-14,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-05-08,2,1,1,NO APLICA,11
121200021,1,2020-07-29,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-03-15,1,1,1,NO APLICA,11
121200179,1,2020-06-24,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-16,1,1,1,NO APLICA,11
121200138,1,2020-06-15,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-01,1,1,1,NO APLICA,11
121200172,2,2020-09-23,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-16,1,1,1,NO APLICA,11
121200232,2,2021-02-09,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-09-16,1,1,1,NO APLICA,11
121200121,2,2020-05-31,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-05-22,1,1,1,NO APLICA,11
121200009,1,2021-01-01,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,1,1,1,NO APLICA,11
121200077,1,2019-06-16,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-09,2,1,1,NO APLICA,11
121200087,2,2019-06-19,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-10,3,1,1,NO APLICA,11
121200076,1,2019-05-07,6,3,VENEZUELA,3,10,7,CEDIF LOS CABITOS,2023-02-10,1,1,1,NO APLICA,11
121200023,1,2019-06-17,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-10,2,1,1,NO APLICA,11
121200046,2,2019-07-21,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-28,2,1,1,NO APLICA,11
121200067,1,2019-07-12,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,2,1,1,NO APLICA,11
121200070,2,2019-09-19,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-09,3,1,1,NO APLICA,11
121200177,1,2019-09-15,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,2,1,1,NO APLICA,11
121200154,1,2019-11-09,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-12,1,1,1,NO APLICA,11
121200043,1,2019-12-24,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-05,1,1,1,NO APLICA,11
121200052,2,2020-03-16,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-28,2,1,1,NO APLICA,11
121200147,2,2020-02-10,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-05,2,1,1,NO APLICA,11
121200190,2,2019-10-11,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-03-08,1,1,1,NO APLICA,11
121200033,1,2019-12-12,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-27,2,2,1,NO APLICA,11
121200049,2,2019-04-16,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-28,1,1,1,NO APLICA,11
121200064,2,2019-10-21,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2022-12-28,2,1,1,NO APLICA,11
121200006,2,2019-12-01,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-07-12,1,1,1,NO APLICA,11
121200024,2,2019-05-01,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-17,2,2,1,NO APLICA,11
121200001,2,2017-06-30,8,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-11-08,2,1,1,NO APLICA,11
121200078,2,2017-02-17,8,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-15,1,1,1,NO APLICA,11
121200139,2,2015-09-14,10,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-01-17,1,1,1,NO APLICA,11
121200127,1,2013-07-05,12,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-06-14,2,1,1,NO APLICA,11
121200164,1,2013-06-17,12,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-02-14,1,1,1,NO APLICA,11
121200081,2,2014-11-19,11,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-06,2,1,1,NO APLICA,11
121200063,2,2014-04-30,11,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-04,2,1,1,NO APLICA,11
121200142,2,2013-02-26,12,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-01-24,1,1,1,NO APLICA,11
121200085,1,2015-03-02,10,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-02-09,1,1,1,NO APLICA,11
121200206,2,2013-02-20,12,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-16,1,1,1,NO APLICA,11
121200215,1,2014-03-07,11,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-05-07,1,1,1,NO APLICA,11
121200122,1,2009-07-11,16,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-05-15,1,1,1,NO APLICA,11
121200057,1,2008-01-27,17,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2023-01-16,1,1,1,NO APLICA,11
121200231,2,2009-10-02,16,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-08-19,1,1,1,NO APLICA,11
121200221,2,2012-01-04,13,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-05-15,1,1,1,NO APLICA,11
121200205,1,2012-01-17,13,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2024-04-15,1,1,1,NO APLICA,11
390,1,2014-08-30,11,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-10-01,1,1,1,NO APLICA,11
341,2,2017-01-03,8,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-02-09,1,2,1,NO APLICA,11
370,2,2021-09-12,4,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-06-05,1,1,1,NO APLICA,11
396,2,2022-12-04,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-01-07,1,1,1,NO APLICA,11
393,2,2022-09-26,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-11-04,1,2,1,NO APLICA,11
190,2,2012-08-20,13,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2022-08-25,1,2,1,NO APLICA,11
102,1,2014-05-03,11,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2020-01-06,1,1,1,NO APLICA,11
227,2,2013-05-28,12,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-01-10,1,2,1,NO APLICA,11
291,2,2009-04-01,16,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-05-10,2,1,1,NO APLICA,11
305,2,2021-06-13,4,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-06-26,1,1,1,NO APLICA,11
353,1,2020-06-13,5,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-03-18,1,1,1,NO APLICA,11
279,2,2016-04-02,9,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-04-13,1,1,1,NO APLICA,11
363,1,2009-08-28,16,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2017-05-23,1,1,1,NO APLICA,11
262,1,2016-02-04,9,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-02-24,1,1,1,NO APLICA,11
343,1,2008-04-04,17,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-02-09,1,1,1,NO APLICA,11
345,2,2022-03-19,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-02-19,1,1,1,NO APLICA,11
232,2,2016-01-13,9,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2022-12-27,1,2,1,NO APLICA,11
325,1,2017-06-10,8,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-01-16,1,1,1,NO APLICA,11
389,1,2022-10-03,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-09-24,3,1,1,NO APLICA,11
351,1,2021-12-20,4,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-03-12,1,2,1,NO APLICA,11
408,2,2013-05-06,12,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-01-15,5,1,1,NO APLICA,11
399,2,2022-08-30,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-01-07,1,2,1,NO APLICA,11
213,2,2019-04-24,6,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2022-10-26,1,1,1,NO APLICA,11
151,2,2011-08-06,14,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2022-03-23,1,1,1,NO APLICA,11
38,1,2021-06-07,4,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-07-06,1,1,1,NO APLICA,11
334,1,2018-03-11,7,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2024-02-20,1,1,1,NO APLICA,11
302,1,2021-06-09,4,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2023-06-09,1,1,1,NO APLICA,11
211,2,2020-04-26,5,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2022-11-22,1,1,1,NO APLICA,11
405,1,2014-12-08,11,3,ARGENTINA,3,10,7,CEDIF PESTALOZZI,2025-01-15,1,1,1,NO APLICA,11
CDFRCM00015,2,2022-01-28,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-04-16,3,1,1,NO APLICA,11
CDFRCM00016,1,2019-08-16,6,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2022-07-12,4,1,1,NO APLICA,11
CDFRCM00021,2,2020-01-28,5,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2022-12-01,2,1,1,NO APLICA,11
CDFRCM00022,2,2020-03-15,5,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2022-12-19,1,1,1,NO APLICA,11
CDFRCM00024,1,2019-04-14,6,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-01-18,2,1,1,NO APLICA,11
CDFRCM00025,1,2019-07-17,6,3,PERÚ,3,10,1,CEDIF ROSA CODA DE MARTORELL,2023-01-20,2,1,1,NO APLICA,11
CDFRCM00026,2,2020-05-10,5,2,COLOMBIA,3,10,5,CEDIF ROSA CODA DE MARTORELL,2023-01-23,4,1,1,NO APLICA,11
CDFRCM00027,2,2015-03-30,10,3,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-01-25,1,1,1,NO APLICA,11
CDFRCM00032,1,2019-04-24,6,3,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-02-22,1,1,1,NO APLICA,11
CDFRCM00033,2,2020-09-27,5,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-03-08,3,1,1,NO APLICA,11
CDFRCM00037,2,2013-06-25,12,4,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-03-08,4,1,1,NO APLICA,11
CDFRCM00038,2,2019-11-11,6,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-03-21,4,1,1,NO APLICA,11
CDFRCM00039,1,2020-04-25,5,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-03-24,4,1,1,NO APLICA,11
CDFRCM00040,2,2020-11-28,5,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-04-03,4,1,1,NO APLICA,11
CDFRCM00041,2,2020-03-13,5,2,PERÚ,3,10,6,CEDIF ROSA CODA DE MARTORELL,2023-04-05,4,1,1,NO APLICA,11
CDFRCM00042,2,2020-05-18,5,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-04-05,4,1,1,NO APLICA,11
CDFRCM00048,1,2013-06-18,12,4,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-04-17,7,1,1,NO APLICA,11
CDFRCM00049,1,2020-09-08,5,2,PERÚ,3,10,1,CEDIF ROSA CODA DE MARTORELL,2023-05-10,4,1,1,NO APLICA,11
CDFRCM00052,2,2019-12-23,6,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-05-15,2,1,1,NO APLICA,11
CDFRCM00054,1,2019-07-18,6,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-06-07,1,1,1,NO APLICA,11
CDFRCM00056,2,2019-08-26,6,3,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-08-09,1,1,1,NO APLICA,11
CDFRCM00058,1,2014-06-29,11,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2023-09-18,1,1,1,NO APLICA,11
CDFRCM00059,1,2011-06-13,14,4,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2023-09-19,1,1,1,NO APLICA,11
CDFRCM00065,1,2020-07-02,5,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-02-20,1,1,1,NO APLICA,11
CDFRCM00066,1,2020-11-21,5,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2024-03-04,1,1,1,NO APLICA,11
CDFRCM00070,1,2021-08-11,4,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-03-11,4,1,1,NO APLICA,11
CDFRCM00071,1,2022-01-22,3,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2024-03-11,3,1,1,NO APLICA,11
CDFRCM00072,1,2019-06-21,6,3,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-03-11,1,1,1,NO APLICA,11
CDFRCM00073,1,2021-05-12,4,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2024-03-18,3,2,1,NO APLICA,11
CDFRCM00074,2,2021-11-05,4,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-03-22,4,1,1,NO APLICA,11
CDFRCM00076,2,2022-04-03,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2024-04-03,3,1,1,NO APLICA,11
CDFRCM00077,2,2021-06-24,4,2,CHILE,3,10,1,CEDIF ROSA CODA DE MARTORELL,2024-04-04,3,1,1,NO APLICA,11
CDFRCM00080,2,2015-03-24,10,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2024-04-18,1,1,1,NO APLICA,11
